업종명,인허가일자,업소명,소재지(도로명),소재지(지번),업태명,데이터기준일
일반음식점,2015-08-17,선비꼬마김밥비래점,"대전광역시 대덕구 비래서로26번길 13, 1층 (비래동)",대전광역시 대덕구 비래동 510-7 1층 ,분식,2024-05-20
일반음식점,2015-08-17,왕바다활어회쎈타,"대전광역시 대덕구 계족로598번길 15-2, 1층 (법동)",대전광역시 대덕구 법동 206-9 1층 ,한식,2024-05-20
일반음식점,2015-08-19,뚱이네실내마차,"대전광역시 대덕구 신탄진동로7번길 37, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 143-8 1층 ,기타,2024-05-20
일반음식점,2015-08-26,읍내순대골,"대전광역시 대덕구 대전로 1385, 1층 (읍내동)",대전광역시 대덕구 읍내동 228-4 1층 ,한식,2024-05-20
일반음식점,2015-09-09,화신닭발,"대전광역시 대덕구 신탄진동로7번안길 7, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 121-27 ,한식,2024-05-20
일반음식점,2015-09-14,명품안주식당,"대전광역시 대덕구 신탄진동로24번길 13, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 169-1 1층 ,기타,2024-05-20
일반음식점,2015-09-22,먹태랑황태가맥,"대전광역시 대덕구 송촌북로4번길 49, 1층 (송촌동)",대전광역시 대덕구 송촌동 475-6 ,한식,2024-05-20
일반음식점,2015-09-22,소도둑대전송촌점,"대전광역시 대덕구 송촌북로4번길 49, 1층 (송촌동, 101호)",대전광역시 대덕구 송촌동 475-6 101호 ,식육(숯불구이),2024-05-20
일반음식점,2015-09-24,영칼로리 포케,"대전광역시 대덕구 송촌북로4번길 49, 1층 (송촌동)",대전광역시 대덕구 송촌동 475-6 1층 ,한식,2024-05-20
일반음식점,2015-10-07,술도둑짝태먹태,"대전광역시 대덕구 한밭대로1033번길 26, 1층 (오정동)",대전광역시 대덕구 오정동 56-13 1층 ,호프/통닭,2024-05-20
일반음식점,2015-10-19,명품진한우,"대전광역시 대덕구 한밭대로1006번길 105, 2층 (오정동)",대전광역시 대덕구 오정동 275-3 2층 105호,식육(숯불구이),2024-05-20
일반음식점,2015-10-26,바우네나주곰탕,"대전광역시 대덕구 덕암로125번안길 97, 1층 (덕암동)",대전광역시 대덕구 덕암동 62-21 1층 ,한식,2024-05-20
일반음식점,2015-10-28,밥떡세,"대전광역시 대덕구 대덕대로 1555, 금강엑슬루타워 상가동 1층 132호 (석봉동)",대전광역시 대덕구 석봉동 770 132호,한식,2024-05-20
일반음식점,2015-10-30,호프벙커,"대전광역시 대덕구 대덕대로 1555, 상가동 지하1층 101호 (석봉동, 금강엑슬루타워)",대전광역시 대덕구 석봉동 770 금강엑슬루타워 지하1층 상가동 101호,호프/통닭,2024-05-20
일반음식점,2015-11-12,불나닭중리점,"대전광역시 대덕구 홍도로 116, 1층 (중리동)",대전광역시 대덕구 중리동 246-10 1층 ,한식,2024-05-20
일반음식점,2015-11-23,슈퍼파파피자대덕점,"대전광역시 대덕구 대덕대로1508번길 45, 1층 (목상동)",대전광역시 대덕구 목상동 201-3 1층 ,기타,2024-05-20
일반음식점,2015-12-01,국수나무 신탄진점,"대전광역시 대덕구 신탄진로 804, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 143-17 1층 ,분식,2024-05-20
일반음식점,2015-12-04,원할머니 보쌈족발&박가부대찌개(송촌점),대전광역시 대덕구 계족산로81번길 107 (송촌동),대전광역시 대덕구 송촌동 448-3 ,한식,2024-05-20
일반음식점,2015-12-07,오다가다야식분식,대전광역시 대덕구 신탄진동로23번길 42 (신탄진동),대전광역시 대덕구 신탄진동 139-10 ,분식,2024-05-20
일반음식점,2015-12-11,장마루칼국수,대전광역시 대덕구 회덕로 2 (신대동),대전광역시 대덕구 신대동 365-1 ,분식,2024-05-20
일반음식점,2015-12-15,송화양조장,대전광역시 대덕구 송촌북로4번길 35-8 (송촌동),대전광역시 대덕구 송촌동 473-11 ,한식,2024-05-20
일반음식점,2015-12-18,꼼장어구이,"대전광역시 대덕구 동심1길 79, 1동 1층 16,17호 (대화동)",대전광역시 대덕구 대화동 29 ,한식,2024-05-20
일반음식점,2015-12-30,솔밭집오리전문점,"대전광역시 대덕구 홍도로 81, 1층 (오정동)",대전광역시 대덕구 오정동 740-5 ,한식,2024-05-20
일반음식점,2015-07-16,시골손칼국수,"대전광역시 대덕구 송촌남로 53-1, 1층 (송촌동)",대전광역시 대덕구 송촌동 290-20 1층 ,한식,2024-05-20
일반음식점,2015-04-13,대동손칼국수,"대전광역시 대덕구 한남로38번길 3, 1층 (오정동)",대전광역시 대덕구 오정동 175-40 ,한식,2024-05-20
일반음식점,2016-01-04,청국장백반,"대전광역시 대덕구 중리로54번길 7, 1층 (중리동)",대전광역시 대덕구 중리동 375-11 ,한식,2024-05-20
일반음식점,2016-01-08,풍년식당,"대전광역시 대덕구 대덕대로1605번길 28, 1층 (석봉동)",대전광역시 대덕구 석봉동 205-20 ,한식,2024-05-20
일반음식점,2016-01-12,시민갈비,"대전광역시 대덕구 신탄진동로 16, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 155-14 ,식육(숯불구이),2024-05-20
일반음식점,2016-01-14,오늘은달려볼까대패가1900중리점,"대전광역시 대덕구 중리남로7번길 7, 1층 (중리동)",대전광역시 대덕구 중리동 181-8 ,한식,2024-05-20
일반음식점,2016-01-25,엄마손칼국수,"대전광역시 대덕구 석봉로37번길 47, 1층 (석봉동)",대전광역시 대덕구 석봉동 194-36 1층 ,기타,2024-05-20
일반음식점,2016-01-28,삼정식당,"대전광역시 대덕구 신탄진로804번길 15, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 141-11 1층 ,한식,2024-05-20
일반음식점,2016-02-11,비래장패,"대전광역시 대덕구 비래서로 17, 1층 (비래동)",대전광역시 대덕구 비래동 123-26 1층 ,한식,2024-05-20
일반음식점,2016-03-02,가월칼국수,"대전광역시 대덕구 대전로1157번길 15, 1층 (오정동)",대전광역시 대덕구 오정동 95-7 1층 ,분식,2024-05-20
일반음식점,2016-03-07,황가네콩나물국밥,"대전광역시 대덕구 신탄진동로23번길 24, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 137-12 1층 ,한식,2024-05-20
일반음식점,2016-03-09,봄자싸롱,"대전광역시 대덕구 비래동로 13, 2층 (비래동)",대전광역시 대덕구 비래동 126-22 2층 ,패밀리레스트랑,2024-05-20
일반음식점,2016-03-10,옥분이네,"대전광역시 대덕구 중리로64번길 11, 1층 (중리동)",대전광역시 대덕구 중리동 368-10 1층 ,한식,2024-05-20
일반음식점,2016-03-11,또봉이통닭평촌점,"대전광역시 대덕구 덕암로148번안길 126-4, 1층 (평촌동)",대전광역시 대덕구 평촌동 542-1 1층 ,호프/통닭,2024-05-20
일반음식점,2016-03-28,호식이두마리치킨신탄진점,"대전광역시 대덕구 신탄진로 779, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 176-6 1층 ,호프/통닭,2024-05-20
일반음식점,2016-03-28,용가리포차,"대전광역시 대덕구 신탄진동로23번길 31, 135호 (신탄진동)",대전광역시 대덕구 신탄진동 142-9 135호 ,기타,2024-05-20
일반음식점,2016-04-11,옛날통닭신탄진점,"대전광역시 대덕구 석봉로37번길 1, 1층 (석봉동)",대전광역시 대덕구 석봉동 189-16 1층 ,호프/통닭,2024-05-20
일반음식점,2016-04-15,맘스터치신탄진점,"대전광역시 대덕구 신탄진로 809-1, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 145-10 1층 ,기타,2024-05-20
일반음식점,2016-04-27,백가네보리마을,"대전광역시 대덕구 덕암로 180, 1층 (평촌동)",대전광역시 대덕구 평촌동 536-9 1층 ,한식,2024-05-20
일반음식점,2016-04-29,또랑가추어탕,"대전광역시 대덕구 대전로 1394, 1층 (읍내동)",대전광역시 대덕구 읍내동 248-6 외 2필지 1층 ,한식,2024-05-20
일반음식점,2016-05-03,송촌구이골,"대전광역시 대덕구 선비마을로 2, 1층 (송촌동)",대전광역시 대덕구 송촌동 553-1 1층 ,식육(숯불구이),2024-05-20
일반음식점,2016-05-17,레몬치킨피자,"대전광역시 대덕구 비래서로 69, 1층 (비래동)",대전광역시 대덕구 비래동 142-3 1층 ,호프/통닭,2024-05-20
일반음식점,2016-05-19,돈가츠도다,대전광역시 대덕구 계족산로5번안길 35 (법동),대전광역시 대덕구 법동 193-4 1층 ,경양식,2024-05-20
일반음식점,2016-05-24,24시강청골순대국밥,"대전광역시 대덕구 덕암북로 61, 1층 (석봉동)",대전광역시 대덕구 석봉동 316-19 ,한식,2024-05-20
일반음식점,2016-06-01,옛날통닭석봉점,"대전광역시 대덕구 대덕대로 1586, 1층 (석봉동)",대전광역시 대덕구 석봉동 305-11 1층 ,호프/통닭,2024-05-20
일반음식점,2016-06-03,마시랑,"대전광역시 대덕구 동춘당로 178, 상가동 지하1층 10호 (법동, 보람아파트)",대전광역시 대덕구 법동 191-1 보람아파트 상가동 10호,분식,2024-05-20
일반음식점,2016-06-10,장원순대,"대전광역시 대덕구 석봉로37번길 60-6, 1층 (석봉동)",대전광역시 대덕구 석봉동 415-35 1층 ,한식,2024-05-20
일반음식점,2016-06-14,탱탱낙지랑돈까스,"대전광역시 대덕구 석봉북로24번길 40, 1층 (석봉동)",대전광역시 대덕구 석봉동 417-24 1층 ,기타,2024-05-20
일반음식점,2016-06-14,고고식당,"대전광역시 대덕구 송촌북로20번길 7-5, 1층 (송촌동)",대전광역시 대덕구 송촌동 451-7 1층 ,한식,2024-05-20
일반음식점,2016-06-15,또와요김밥,"대전광역시 대덕구 신탄진북로 31, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 130-5 1층 ,한식,2024-05-20
일반음식점,2016-06-15,대한통운기점지식당,"대전광역시 대덕구 신탄진로 1, 1층 (읍내동)",대전광역시 대덕구 읍내동 100 1층 ,한식,2024-05-20
일반음식점,2016-06-21,산내음능이칼국수,"대전광역시 대덕구 우암로 437, 1층 (비래동)",대전광역시 대덕구 비래동 146-2 1층 ,한식,2024-05-20
일반음식점,2016-06-23,토박이,"대전광역시 대덕구 남경마을로 18-3, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 264-45 1층 ,한식,2024-05-20
일반음식점,2016-06-23,종가집할머니족발보쌈갈비찜,"대전광역시 대덕구 한밭대로1036번길 35, 1층 (오정동)",대전광역시 대덕구 오정동 95-24 1층 ,한식,2024-05-20
일반음식점,2016-06-27,가화정,"대전광역시 대덕구 신탄진동로24번길 10, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 155-22 1층 ,중국식,2024-05-20
일반음식점,2016-06-28,은희네밥상,"대전광역시 대덕구 새말3길 4, 1층 (상서동)",대전광역시 대덕구 상서동 321-32 1층 ,한식,2024-05-20
일반음식점,2016-06-28,8900원삼겹살비빔밥 중리점,"대전광역시 대덕구 중리동로17번길 15, 1층 (중리동)",대전광역시 대덕구 중리동 195-2 1층 ,한식,2024-05-20
일반음식점,2016-06-30,계족산풍천가,대전광역시 대덕구 신탄진로115번길 17 (연축동),대전광역시 대덕구 연축동 331-3 ,한식,2024-05-20
일반음식점,2016-07-01,알라딘점핑랜드,"대전광역시 대덕구 신탄진로 837, 2층 (신탄진동)",대전광역시 대덕구 신탄진동 118-5 2층 ,키즈카페,2024-05-20
일반음식점,2016-07-15,만선갈치동태맛집,"대전광역시 대덕구 중리남로7번길 1, 1층 (중리동)",대전광역시 대덕구 중리동 181-1 1층 ,한식,2024-05-20
일반음식점,2016-07-20,이소도시락,"대전광역시 대덕구 계족산로36번길 31, 1층 (중리동)",대전광역시 대덕구 중리동 504-3 ,김밥(도시락),2024-05-20
일반음식점,2016-07-29,대왕통닭,"대전광역시 대덕구 동춘당로 151, 상가동 109호 (법동, 그린타운아파트)",대전광역시 대덕구 법동 195-1 그린타운아파트 상가동 109호,호프/통닭,2024-05-20
일반음식점,2016-08-01,돈탑,"대전광역시 대덕구 신탄진동로24번길 7, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 156-35 1층 ,식육(숯불구이),2024-05-20
일반음식점,2016-08-04,정이네식당,"대전광역시 대덕구 중리북로37번길 103, 1층 (중리동)",대전광역시 대덕구 중리동 162-1 1층 ,한식,2024-05-20
일반음식점,2016-08-10,겐로쿠우동대전신탄진점,"대전광역시 대덕구 신탄진동로48번길 2, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 160-25 1층 ,일식,2024-05-20
일반음식점,2016-08-18,오늘은코알라,"대전광역시 대덕구 한남로12번길 19-9, 2층 (오정동)",대전광역시 대덕구 오정동 223-260 2층 ,기타,2024-05-20
일반음식점,2016-08-24,담쟁이식당,"대전광역시 대덕구 계족산로5번길 5, 1층 (중리동)",대전광역시 대덕구 중리동 108-7 ,한식,2024-05-20
일반음식점,2016-08-29,진생족발,"대전광역시 대덕구 송촌북로20번길 21-12, 1층 (송촌동)",대전광역시 대덕구 송촌동 454-13 1층 ,기타,2024-05-20
일반음식점,2016-08-31,푸라닭대전송촌점,"대전광역시 대덕구 송촌북로4번길 21-7, 1층 (송촌동)",대전광역시 대덕구 송촌동 470-5 1층 ,호프/통닭,2024-05-20
일반음식점,2016-09-07,컬투치킨앤피자,"대전광역시 대덕구 계족로608번길 17-18, 1층 (법동)",대전광역시 대덕구 법동 200-13 1층 ,한식,2024-05-20
일반음식점,2016-09-08,주식회사애플출장뷔페,"대전광역시 대덕구 석봉로30번안길 12, 1층 (석봉동)",대전광역시 대덕구 석봉동 317-3 1층 ,출장조리,2024-05-20
일반음식점,2016-09-20,홍희통닭,"대전광역시 대덕구 덕암로 180, 1층 (평촌동)",대전광역시 대덕구 평촌동 536-9 1층 ,호프/통닭,2024-05-20
일반음식점,2016-10-05,마니브라더스,"대전광역시 대덕구 중리동로17번길 54, 1층 (중리동)",대전광역시 대덕구 중리동 207-9 1층 ,호프/통닭,2024-05-20
일반음식점,2016-10-06,쉼터,"대전광역시 대덕구 신탄진동로7번길 23, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 152-5 1층 ,정종/대포집/소주방,2024-05-20
일반음식점,2016-10-10,오향선다사랑왕족발,"대전광역시 대덕구 석봉북로15번길 1, 1층 (석봉동)",대전광역시 대덕구 석봉동 306-30 1층 ,한식,2024-05-20
일반음식점,2016-10-26,시카고출장뷔페,"대전광역시 대덕구 대덕대로1470번길 82, 1층 (목상동)",대전광역시 대덕구 목상동 176-5 1층 ,출장조리,2024-05-20
일반음식점,2016-11-02,미쳐스닭발,"대전광역시 대덕구 덕암로 186, 1층 (평촌동)",대전광역시 대덕구 평촌동 535-10 ,기타,2024-05-20
일반음식점,2016-11-07,해피칼떡호순,"대전광역시 대덕구 신탄진동로47번길 42, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 131-17 1층 ,분식,2024-05-20
일반음식점,2016-11-09,참새와방앗간,"대전광역시 대덕구 계족로663번길 30-6, 1층 (법동)",대전광역시 대덕구 법동 282-8 1층 ,한식,2024-05-20
일반음식점,2016-11-17,커피타임,"대전광역시 대덕구 중리로54번길 33-20, 1층 (중리동)",대전광역시 대덕구 중리동 373-3 1층 ,기타,2024-05-20
일반음식점,2016-11-24,피자프라텔로,"대전광역시 대덕구 계족로 567, 1층 (중리동)",대전광역시 대덕구 중리동 179-6 1층 ,기타,2024-05-20
일반음식점,2016-11-29,도란도란,"대전광역시 대덕구 중리서로 65, 1층 (중리동)",대전광역시 대덕구 중리동 379-5 ,기타,2024-05-20
일반음식점,2016-12-01,샤브쌈주머니비래점,"대전광역시 대덕구 비래동로 20, 2층 (비래동)",대전광역시 대덕구 비래동 139-1 2층 ,기타,2024-05-20
일반음식점,2016-12-02,라드커피9호점,"대전광역시 대덕구 송촌남로 18, 1층 (송촌동)",대전광역시 대덕구 송촌동 295-9 1층 ,기타,2024-05-20
일반음식점,2016-12-05,틴타이,"대전광역시 대덕구 덕암북로 37, B동 1층 (석봉동)",대전광역시 대덕구 석봉동 314-1 B동 1층 ,기타,2024-05-20
일반음식점,2016-12-07,착한감자탕오정점,"대전광역시 대덕구 오정로78번길 11, 1층 (오정동)",대전광역시 대덕구 오정동 87-7 1층 ,한식,2024-05-20
